text;class;keyword_label;valder_label;textbloc_polarity_label;textbloc_subjectivity_label;happy_transformer_label;bert_label;suicidal_bert_label;polarity_modele;Naif;modele_groupement_score;groupement_all_modele_par_3;groupement_all_modele_par_4;groupement_all_modele_par_5;groupement_all_modele_par_4_subjectivity50;groupement_all_modele_par_4_subjectivity75;groupement_all_modele_par_5_subjectivity50;groupement_all_modele_par_5_subjectivity75;groupement_best_modele_par_2;groupement_best_modele_par_3;groupement_best_modele_par_2_subjectivity50;groupement_best_modele_par_2_subjectivity75;groupement_best_modele_par_3_subjectivity50;groupement_best_modele_par_4_subjectivity75
RT  I m tired of living like this;1;0;1;-0.4;0.7;1;1;1;1;1;3;1;1;0;1;0;0;0;1;1;1;0;1;0
i m so tired of living;1;1;1;-0.4;0.7;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
i m tired of struggling  im tired of asking for help and mostly i m just tired of life  it s not worth living anymore;1;0;1;-0.17;0.5399999999999999;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
If you re tired of living for the 1st and 15th and you NEED to do some IMMEDIATELY   like when your regular deodora  https   t co 6xpv0nBVua;1;1;1;-0.2;0.3884615384615384;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
If you re tired of living for the 1st and 15th and you NEED to do some IMMEDIATELY   like when your regular deodora  https   t co 5MOeekHS6M;1;1;1;-0.2;0.3884615384615384;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
So tired of living with these niggas   only 2 1 2 months to go;1;1;1;-0.2;0.85;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
Tired of living this life;1;1;1;-0.4;0.7;1;1;1;1;1;3;1;1;0;1;0;0;0;1;1;1;0;1;0
I am so sick and tired of living  https   t co w8r1DtTjBi;1;1;1;-0.5571428571428572;0.7785714285714285;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I just want to get my ass done I m tired of living this life;1;0;1;-0.4;0.7;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
I m tired of living tbh;1;1;1;-0.4;0.7;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
I m tired of living in a world;1;1;1;-0.4;0.7;1;1;1;1;1;3;1;1;0;1;0;0;0;1;1;1;0;1;0
Living as a hardcore empath is so hard  I m tired of being nice and putting emotional labor into those who are undeserving;1;1;1;-0.0229166666666666;0.7229166666666667;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
RT   I m actually tired of this    It s like living in a home where the troubled  deceitful child always wins  It s not;1;1;1;-0.2;0.6333333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
tired of living this lonely life;1;1;1;-0.25;0.7;1;1;1;1;1;3;1;1;0;1;0;0;0;1;1;1;0;1;0
The worst part is I tire easily and I love napping  Fortunately I don t get tired until after work   https   t co EyDeIthBBG;1;0;1;-0.0133333333333333;0.7666666666666668;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
I getting tired of living the same day every single day;1;1;1;-0.1571428571428571;0.3464285714285713;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
YO sometimes I m just tired of living;1;0;1;-0.4;0.7;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
can i move out already im tired of living with this old hag;1;1;1;-0.15;0.4499999999999999;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
If you want us to believe you want to be an American it would make sense to learn English in less than 20 years  Ot  https   t co mamOa6vKqz;1;0;0;-0.0555555555555555;0.0222222222222222;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
I m tired of living the regular life;1;1;1;-0.2;0.3884615384615384;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
im so tired of living  whats the point of me living if i keep whining;1;1;1;-0.4;0.7;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
I hate that I m at war with myself daily  I hate living at home like this  bc I m told my emotions don t matter  I  https   t co 1gPpI18pwQ;1;0;1;-0.5333333333333333;0.6;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
I m sick and tired of people putting so much energy into shitting on ships but they won t do the same to help a liv  https   t co hyFuB3D04a;1;0;0;-0.2285714285714286;0.4705357142857142;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
yea I m tired of living by myself;1;0;1;-0.4;0.7;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
I m so tired of living pay check to pay check  If any scammer wanna DM please do;1;1;1;-0.4;0.7;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
almost broke down at class just because the most negative thoughts are kicking in and I m mf tired of living hahahahahahahah;1;0;1;-0.0888888888888888;0.4722222222222222;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
Tired of living day by day like everything s alright;1;0;0;-0.4;0.7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I m actually tired of this    It s like living in a home where the troubled  deceitful child always wi  https   t co qsFqOPfqJP;1;1;1;-0.45;0.85;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
RT  I wanna let it be known that if any of my homies ever  in your life feel like y all alone or just tired of living  I m a tex;1;0;1;-0.4;0.7;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
Tired of living like this;1;0;1;-0.4;0.7;1;1;1;1;1;3;1;1;0;1;0;0;0;1;1;1;0;1;0
Haha I wish I was  I m tired of living here  I wanna go down south;1;0;0;-0.1185185185185185;0.4296296296296296;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Please retweet my Weed G  Board    The coolest adult cartoon   I m tired of living the worst times of my life  plea  https   t co jxWJLxgT9x;1;0;1;-0.4333333333333333;0.6666666666666666;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT  When you re tired of living your life  all you can do is close your eyes and go to sleep;1;0;1;-0.4;0.7;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
I think I m going to redecorate my living room but I m tired of moving stuff around;1;1;1;-0.4;0.7;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
The leader of the band is tired amp his eyes are growing old;1;0;1;-0.15;0.4499999999999999;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
But his blood runs through my instrument and his song is i  https   t co vKSEal470M;1;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
RT  Living in the Hood can be really tough  I am tired of losing people to the violence  I will not give up  https   t co zjY;1;1;1;-0.3944444444444445;0.7666666666666666;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
RT   I m sick and tired of listening to  saying  First and foremost  we re all here to work for C;1;0;1;-0.2880952380952381;0.63015873015873;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
Tired of living with childish people;1;1;1;-0.3;0.75;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
My heart is so crushed;1;1;0;-0.1;0.1;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
How to cut a wrist  The end of blood;1;1;1;0.0;0.0;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
When I was in middle school I wanted to be emo don t judge;1;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Offense or Defense   passive or violent  I cut my wrist and my heartbeat is silent;1;1;1;-0.4;0.55;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
All right so that s 200 for slytherin  590 for hufflepuff and 520 for ravenclaw  Sadly I ll have to cut these sprin  https   t co jjn5aEzAtu;1;1;1;-0.1071428571428571;0.7678571428571428;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
My grandpas wrist is bleeding really bad he cut it on accident;1;1;1;-0.6999999999999998;0.6666666666666666;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT    que screamo voice  SO CUT MY WRIST AND BLACK MY EYES;1;1;1;-0.1666666666666666;0.4333333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
que screamo voice  SO CUT MY WRIST AND BLACK MY EYES;1;1;1;-0.1666666666666666;0.4333333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
So cut my wrist and black my eyes;1;1;1;-0.1666666666666666;0.4333333333333333;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Cut my wrist and black my eeeeeyes;1;1;1;-0.1666666666666666;0.4333333333333333;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
CUT MY WRIST AND BLACK MY EYES;1;1;1;-0.1666666666666666;0.4333333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
But what Bezos  de Blasio  and Cuomo have down is walked into our little lego town  kicked all of our lego towers a  https   t co WQqDasF7n4;1;1;0;-0.1715277777777777;0.3944444444444445;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Random thought  471729 I m so glad I live in the time of GPS on my cell and navi in my car bc NOTHING confused me m  https   t co QwvphlC58Q;1;0;0;-0.0659090909090909;0.675;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Nothing to live for  Why  Because you have been nasty;1;1;1;-0.4318181818181818;0.75;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
We used to have one  But keeping a live wild animal in a cage surrounded by screaming drunk  https   t co swOCDlRqWC;1;0;1;-0.0878787878787878;0.6333333333333333;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
RT  ive said it before and ill say it again   waluigi sucks   he sounds and looks funny and thats it   theres nothing else t;1;1;1;-0.1833333333333333;0.7666666666666666;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
These things are literally an everyday occurrence for my family ever since my parents came to this country  It  https   t co TYCbrfobGC;1;1;0;-0.2;0.6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RT  I have nothing to live for dude  shits so sad;1;1;1;-0.1818181818181818;0.75;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
It is sickening  What is sickening is we elect ppl like the lib  https   t co v8PzGBUglY;1;1;1;-0.3333333333333333;0.9666666666666668;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
Who cares  It happened and it is in the past  You have nothing to apologize for  Hillar  https   t co 7hCvOUANCm;1;1;0;-0.25;0.25;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
You hear this  Together we could start some sort of terrible business that pays nothing and sucks our wi  https   t co 0cD2tTVEag;1;1;1;-0.65;0.65;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
You are being narrow minded    it s about the people  who jsut  https   t co 4gsj86SZmV;1;1;0;-0.2;0.4;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
RT  Liberals say conservatives are evil  NOTHING s further from the truth  We believe in  live  amp  let live   Libs think that big;1;0;1;-0.1454545454545454;0.52;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT andreamvaldez   Trumpy Bear isn t your average meme bred merch gone viral  It appeals to everyone and no one  it  https   t co yhS4IpnQTJ;1;1;1;-0.15;0.3999999999999999;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
Was no reason for you to get banned 2k not right  Ronnie stay banning folks that do nothing but try  https   t co zijyqCpXoE;1;1;1;-0.1428571428571428;0.5357142857142857;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT  how much anger must u be carrying to treat a stranger  who s life struggles battles you know nothing about  so poorly;1;1;1;-0.55;0.4;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
sorry I keep missing u kd u don t need to apoligise  for nothing we all have bad days an what u are dealing  https   t co aaKsXzHZoT;1;1;1;-0.4666666666666666;0.5722222222222223;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
For the past week I ll I ve been thinking about is nothing  I want to disappear  why do I feel so trapped in the li  https   t co Xqh6rLAcms;1;1;1;-0.225;0.125;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
I have an awful habit of avoiding writing papers by watching Instagram live videos of the kids I used to nanny for  https   t co NpfZu06gwy;1;1;1;-0.4318181818181818;0.75;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
RT    SpeakYourselfSG i ve always hated my life  I ve always felt like there s nothing to live for but BTS has helped me;1;1;1;-0.3818181818181818;0.6;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I m out of all my fucking meds bc my family thought it was the best to do since I got sick  tired and sl  https   t co 6dpLNbb0sh;1;0;1;-0.1785714285714285;0.6642857142857144;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT  A year after the devastating earthquake in this city  this young mother says she  amp  her family still don t have shelter;1;0;1;-0.45;0.7;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
9 months ago my grandmother passed away  8 months ago I got my heart completely broken  7 months ago I almost attem  https   t co ooZMFRvuD1;1;0;0;-0.4;0.4;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
This is painful and just the thought of losing another young person to suicide makes it extremely hard to see a fam  https   t co 45IlNiJt6h;1;1;1;-0.2972222222222222;0.6138888888888889;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
Gene has been acting a bit odd lately  When I told him about Leper wanting to jump out of the tree to join The Supe  https   t co jqjOwpBQ1X;1;1;0;-0.1555555555555555;0.2833333333333333;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Sorry for your loss  This post gave me goosebumps because although I haven t thought of suicide your d  https   t co VNpWHS2zqu;1;1;1;-0.5;1.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I was called in yesterday at the Guidance Counselor s office  I thought I did something bad as my ID was blocked  I  https   t co jka0bYtvG9;1;1;1;-0.6999999999999998;0.6666666666666666;1;1;0;0;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT  The Pentagon spent millions to prevent suicides  But the suicide rate went up instead   https   t co D7BaGVTi9h;1;0;1;-0.1;0.1;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
RT  TransFact  Sadly  around 78  of transgender people who were bullied at school have thought about or attempted suicide  This ne;1;1;1;-0.5;1.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
Isn t it sad that after seeing a firetruck in front of a building my first thought was to look up in case someone w  https   t co Ro8dAw5j0N;1;1;1;-0.125;0.6666666666666666;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
I never knew that my grandfather    death was so hard on my mother like it is on me  I guess maybe I thought she wa  https   t co WYgCqINw4O;1;1;1;-0.2916666666666667;0.5416666666666666;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
Don t break other people down just because they may seem  weaker  than you  If someone s eyes are 20 20 that doesn   https   t co DHtb9JZKxE;1;0;1;-0.1402777777777777;0.3319444444444445;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
I don t want your guns  Seriously  I m not sure who does  https   t co 1JZiyqovSd;1;1;1;-0.25;0.8888888888888888;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
RT  Pain  it s just like fire  amp  memories are the alcohol that increases its flare  Have you ever felt the crack of your broken;1;0;1;-0.4;0.4;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
Cookie Dough is like  hey don t eat me raw I could make you sick  not realizing that I ve been ready to die for things I liked less;1;0;1;-0.0623443223443223;0.5370695970695971;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT   And a certain centurion s servant  who was dear unto him  was sick  and ready to die    Luke 7 2  Jesus  God  Bible;1;1;0;-0.0999999999999999;0.6428571428571428;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
And a certain centurion s servant  who was dear unto him  was sick  and ready to die    Luke 7 2  Jesus  God  Bible;1;1;0;-0.0999999999999999;0.6428571428571428;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Death scares tf out of me and i am not ready to die;1;1;1;-0.1;0.5;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
Fake news just went ballistic  Get ready                                  You thought fake news was bad  Deep fakes  https   t co LnXcyfRktk;1;1;1;-0.3;0.7133333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
Lady  I m on the hill ready to fucking just die already;1;0;1;-0.1999999999999999;0.65;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Pls don t bring this image to my mind I m not ready to die;1;1;0;-0.1;0.5;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
RT  nishinoya  small and ready to die  eat my ass spirits;1;1;1;-0.0249999999999999;0.45;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
asahi  giant and scared  PLEASE don t eat my ass spirits;1;0;1;0.0;1.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
me   sees a car crash  i wonder how they crashed;1;0;1;0.0;0.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
jami  probably drunk driver coming onto on coming traffic;1;0;1;-0.5;1.0;1;1;1;1;1;3;1;1;0;1;1;0;0;1;1;1;1;1;1
RT  the kinda bad bitch that s ready to die anyday now;1;1;1;-0.2499999999999999;0.5833333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT  I just want to remind y all that without Iris  Barry Allen would be dead right now  But she s useless right   TheFlash;1;1;1;-0.0321428571428571;0.4178571428571428;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
RT  I never had to do the most   throw shade or hate  I can be quiet and bitches still want me dead  That s pure Hate and I;1;1;1;-0.1809523809523809;0.5888888888888889;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
all influencers want to be comedians and all comedians want to be dead;1;1;1;-0.2;0.4;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
RT  They figure me a dead motherfucker;1;1;1;-0.2;0.4;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
But I m just a motherfucker that want to be dead;1;1;1;-0.2;0.4;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
smallbizz  entrepreneur  entrepreneurlifestyle https   t co dEHV7DED58;1;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Thousands of dead children   as he put it  Sigh;1;1;1;-0.2;0.4;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
And it make NO logical sense  in their twisted v  https   t co nQqmX2vwmR;1;0;1;-0.3125;0.625;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
You want every vote counted no matter if the voter is dead  move to a different precinct  ou  https   t co nC8PdOqUvU;1;0;1;-0.1;0.5;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
I want a XBOX but I only want it for State of Decay and I dead ass don t have time to play it now  Really would be a pointless purchase;1;1;1;-0.0625;0.5249999999999999;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT  Homophobic parents spew their bigotry and be wondering why they end up with dead ass kids  Keep acting stupid if y all;1;1;1;-0.3333333333333333;0.4666666666666666;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
I tried to be good and not buy food but i dead ass want chipotle s chicken and rice rn;1;0;1;-0.0333333333333333;0.65;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
This is correct  I  for one  absolutely do not want to live in a country with these fucking chuds  And I believe 25  https   t co 968xex7emJ;1;0;1;-0.1878787878787878;0.7333333333333334;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
They want people like me dead  They don t want to help me  If I was in Canada  Israel or Germany I wo  https   t co UEfZi9HniT;1;0;0;-0.2;0.4;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
I just want to remind y all that without Iris  Barry Allen would be dead right now  But she s useless right   https   t co vloroTurEZ;1;1;1;-0.0321428571428571;0.4178571428571428;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
me  i want to die and be dead;1;1;1;-0.2;0.4;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
RT  Breaking off a serious relationship and saying   I still want to be close friends  is like saying   The dog is dead  but I;1;1;0;-0.2666666666666666;0.5333333333333333;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
In reality social media don t care about a mans mental health or don t want to speak on it until he s dead lets be real;1;0;1;-0.0166666666666666;0.2416666666666667;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
but still i highkey want him to be dead  He f killed peach and beck ugh Candice is back so imma just  https   t co 5pBYOKbtRc;1;1;1;-0.1333333333333333;0.1333333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
9 tails or not if he wanted to kill him he d be dead  Itachi could ve killed him but he didn t want to   id  https   t co ndYXd8jgBu;1;1;1;-0.2;0.2;1;1;1;1;1;3;1;1;0;0;0;0;0;1;1;0;0;0;0
Every day becomes a disappointment for us AMERICANS that want OUR AMERICA back AS it is to be      L  https   t co qRm2xOgJxL;1;1;0;-0.3;0.2;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
My idea of hell would be if there were a heaven  i mean i really want to be dead one time;1;0;1;-0.1041666666666666;0.4291666666666667;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
You DO know that you have absolutely no power    yet  And when you do  this whole thing will be dead and forgotten   https   t co eZRhCl3IWc;1;0;1;-0.0333333333333333;0.5666666666666668;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
RT  If people don t want you dead  can you even claim to really be alive;1;0;1;-0.05;0.4;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
RT  Just want to say that just cause a song isn t charting  doesn t mean its dead  Stans online care about charts way more than GP;1;0;1;-0.0041666666666666;0.5291666666666667;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
There is only One seat at The Church of Jason  My Life  My Choice  My Belief  My artistic expression  Sorry  there  https   t co cIilCixUQK;1;1;1;-0.0555555555555555;1.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
I work hard               every day of my life I work  til I ache in my bones  at the end                            https   t co T8btgG2HTl;1;1;1;-0.2916666666666667;0.5416666666666666;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
My G Grandfather fought in WW1  earning the military medal at La Boisselle  Then in  39 the thought of fight  https   t co gh1oCMsz7Q;1;0;1;-0.1;0.1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
My G Grandfather fought in WW1  earning the military medal at La Boisselle  Then in  3  https   t co RerGDmgncL;1;0;0;-0.1;0.1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I don t know what to do  I m trying so hard to make a life work  To live life  My husband literally refuses to take  https   t co 3m3ULoIJ1b;1;0;1;-0.0776515151515151;0.5208333333333333;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
Ill ride for my dawgs any day but at the end of the day  I already know where the streets can take you  amp  I what hap  https   t co Pqys3uWHkj;1;0;1;-0.5;1.0;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
RT  On This Day   November 12th 1976  Queen release single  Somebody to Love;1;0;0;0.2142857142857143;0.4071428571428571;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I had to unexpectedly put down one of my rabbits last week and it hurts like hell  It s bad enough when  https   t co txOkQtHTs4;1;1;1;-0.151111111111111;0.5044444444444445;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
